Sender,Receiver,Ligand,Receptor,LRscore
Stroma,Tcell,SPON2,ITGB2,0
Endothelial,Malignant,TFPI,SDC4,0
Bcell,Macrophage,TGFB1,ACVR1,0
Bcell,Endothelial,TGFB1,ACVRL1,0
Bcell,Endothelial,TGFB1,CAV1,0
Bcell,Macrophage,TGFB1,CAV1,0
Bcell,Stroma,TGFB1,CAV1,0
Bcell,Macrophage,TGFB1,CXCR4,0
Bcell,Malignant,TGFB1,CXCR4,0
Bcell,Endothelial,TGFB1,ENG,0
Bcell,Macrophage,TGFB1,ENG,0
Bcell,Malignant,TGFB1,ENG,0
Bcell,Macrophage,TGFB1,ITGAV,0
Bcell,Malignant,TGFB1,ITGAV,0
Bcell,Stroma,TGFB1,ITGAV,0
Bcell,Tcell,TGFB1,ITGAV,0
Bcell,Macrophage,TGFB1,SDC2,0
Bcell,Malignant,TGFB1,SDC2,0
Bcell,Stroma,TGFB1,SDC2,0
Bcell,Endothelial,TGFB1,TGFBR1,0
Bcell,Macrophage,TGFB1,TGFBR1,0
Bcell,Endothelial,TGFB1,TGFBR2,0
Bcell,Macrophage,TGFB1,TGFBR2,0
Bcell,Tcell,TGFB1,TGFBR3,0
Macrophage,Malignant,TGFB1,SDC2,0
Stroma,Tcell,TGFB1,CXCR4,0
Stroma,Tcell,TGFB1,ENG,0
Stroma,Tcell,TGFB1,ITGAV,0
Stroma,Tcell,TGFB1,TGFBR1,0
Stroma,Tcell,TGFB1,TGFBR2,0
Tcell,Stroma,TGFB1,ACVR1,0
Tcell,Malignant,TGFB1,ENG,0
Tcell,Stroma,TGFB1,ENG,0
Tcell,Stroma,TGFB1,ITGAV,0
Tcell,Malignant,TGFB1,SDC2,0
Tcell,Stroma,TGFB1,SDC2,0
Stroma,Tcell,TGFB3,ENG,0
Stroma,Tcell,TGFB3,TGFBR1,0
Stroma,Tcell,TGFB3,TGFBR2,0
Tcell,Stroma,TGFB3,ACVR1,0
Tcell,Malignant,TGFB3,ENG,0
Tcell,Stroma,TGFB3,ENG,0
Stroma,Tcell,THBS1,ITGA6,0
Stroma,Tcell,THBS1,ITGAV,0
Stroma,Tcell,THBS1,ITGB1,0
Stroma,Tcell,THBS1,SDC1,0
Stroma,Tcell,THBS2,ITGA6,0
Stroma,Tcell,THBS2,ITGAV,0
Stroma,Tcell,THBS2,ITGB1,0
Stroma,Tcell,THBS2,SDC1,0
Stroma,Tcell,THBS4,ITGAV,0
Stroma,Tcell,THBS4,ITGB1,0
Stroma,Tcell,THBS4,SDC1,0
Stroma,Tcell,THY1,ITGAM,0
Stroma,Tcell,THY1,ITGAV,0.015925472657101213
Stroma,Tcell,THY1,ITGB2,0
Bcell,Malignant,TIGIT,PVR,0
Bcell,Stroma,TIGIT,PVR,0
Tcell,Stroma,TIGIT,PVR,0
Stroma,Tcell,TIMP2,ITGB1,0
Stroma,Tcell,TNC,ITGAV,0.0012348508960108155
Stroma,Tcell,TNC,ITGB1,0
Stroma,Tcell,TNC,SDC1,0.0017543881479520835
Macrophage,Malignant,TNFSF13,SDC2,0
Macrophage,Endothelial,TNFSF13,TNFRSF14,0
Macrophage,Endothelial,TNFSF13,TNFRSF1A,0
Tcell,Malignant,TNFSF14,LTBR,0
Tcell,Stroma,TNFSF14,LTBR,0
Tcell,Malignant,TNFSF14,TNFRSF14,0
Tcell,Stroma,TNFSF14,TNFRSF14,0
Tcell,Malignant,TNFSF14,TNFRSF6B,0
Bcell,Macrophage,TNN,ITGAV,0
Bcell,Malignant,TNN,ITGAV,0
Bcell,Stroma,TNN,ITGAV,0
Bcell,Tcell,TNN,ITGAV,0
Bcell,Macrophage,TNN,ITGB1,0
Bcell,Malignant,TNN,ITGB1,0
Bcell,Stroma,TNN,ITGB1,0
Bcell,Macrophage,TNN,SDC1,0
Bcell,Malignant,TNN,SDC1,0
Bcell,Stroma,TNN,SDC1,0
Bcell,Macrophage,TNN,SDC4,0
Bcell,Malignant,TNN,SDC4,0
Bcell,Stroma,TNN,SDC4,0
Endothelial,Malignant,TNXB,ITGAV,0
Endothelial,Stroma,TNXB,ITGAV,0
Endothelial,Malignant,TNXB,ITGB1,0
Endothelial,Stroma,TNXB,ITGB1,0
Endothelial,Malignant,TNXB,SDC1,0
Endothelial,Stroma,TNXB,SDC1,0
Endothelial,Malignant,TNXB,SDC4,0
Stroma,Tcell,TNXB,ITGAV,0
Stroma,Tcell,TNXB,ITGB1,0
Stroma,Tcell,TNXB,SDC1,0
Tcell,Stroma,TNXB,ITGAV,0
Tcell,Malignant,TNXB,ITGB1,0
Tcell,Stroma,TNXB,ITGB1,0
Tcell,Malignant,TNXB,SDC1,0
Tcell,Stroma,TNXB,SDC1,0
Tcell,Stroma,TNXB,SDC4,0
Malignant,Stroma,UBA52,NOTCH1,0.005757362015285375
Endothelial,Malignant,VCAM1,ITGB1,0
Endothelial,Stroma,VCAM1,ITGB1,0
Endothelial,Malignant,VCAM1,ITGB2,0
Endothelial,Stroma,VCAM1,ITGB2,0
Stroma,Tcell,VCAM1,ITGB1,0
Stroma,Tcell,VCAM1,ITGB2,0
Stroma,Tcell,VCAM1,ITGB7,0
Tcell,Malignant,VCAM1,ITGB1,0
Tcell,Stroma,VCAM1,ITGB1,0
Tcell,Stroma,VCAM1,ITGB2,0
Macrophage,Stroma,VCAN,CD44,0
Stroma,Tcell,VCAN,ITGB1,0
Stroma,Tcell,VCAN,TLR2,0
Bcell,Macrophage,VEGFB,NRP1,0
Bcell,Malignant,VEGFB,NRP1,0
Bcell,Stroma,VEGFB,NRP1,0
Bcell,Malignant,VEGFB,RET,0
Stroma,Tcell,VEGFB,NRP1,0
Endothelial,Malignant,VEGFC,ITGB1,0
Endothelial,Stroma,VEGFC,ITGB1,0
Endothelial,Stroma,VEGFC,NRP2,0
Stroma,Tcell,VEGFC,ITGB1,0
Endothelial,Malignant,VWF,ITGAV,0
Endothelial,Stroma,VWF,ITGAV,0
Tcell,Stroma,WNT5B,FZD2,0
Malignant,Bcell,CDH3,CD74,0
Malignant,Endothelial,CDH3,CD74,0
Malignant,Macrophage,CDH3,CD74,0
Malignant,Tcell,CDH3,CD74,0
